PC1,PC2,Label
1.1929417412428223,-0.219297779168078,Normal
-0.4128316360729682,0.48476024269541357,Normal
-0.4633116445908967,0.7048252093427726,Normal
2.721749322688754,0.8197836113986181,Normal
0.8419085989210388,0.6790670982154403,Normal
0.03809895304440757,-0.5150350516584702,Normal
-1.5828945031266584,-0.13442856496322933,Normal
1.7347221672163904,0.8628887911635367,Normal
-0.45391061814011785,-0.562808394058805,Normal
-0.5303628252957121,0.5480283160922533,Normal
0.9214225675872129,0.0549943666108356,Normal
0.7701945284525239,1.7531098421273632,Normal
-1.3681802945603068,0.18997338065190428,Normal
-0.3252458491309011,1.1733596142498022,Normal
0.6431718416950405,0.3632217846494206,Normal
0.09762698510919796,-3.0672656013685486,Normal
1.9573625088631736,-0.9779436101525476,Normal
-1.0786082721077304,-0.8298724078446056,Normal
-0.9362714033680051,-0.13494864245372942,Normal
-0.9237590617582483,-0.6727067953529404,Normal
0.8406269935349888,-0.9668356298342777,Normal
1.0834631379558037,0.30206324899046,Normal
-2.8391712820094774,-0.0038033161354134866,Normal
0.2594310164272306,-0.20868257367171933,Normal
0.20957374450461477,-3.2189876486023454,Normal
1.9432465993652397,0.28494192868492424,Anomalous
-0.686503003363842,-0.5303509267139069,Normal
-0.3586089643775473,-0.22742953655084416,Normal
1.6311147176687328,0.11149642247612838,Normal
2.5999194818233655,-1.0443566087092486,Normal
2.2614635525291944,-0.5559310077507834,Normal
0.6445716882118547,0.8523893803041995,Normal
-1.6333640037106723,-0.04020235496325137,Normal
-2.3293299462895476,0.5180592106338455,Normal
-1.4146318083068448,-0.15269440502116494,Normal
1.9444362103530752,1.183830507278144,Normal
1.2013692463110743,1.8099717235409845,Normal
-2.8792411775941815,0.02404033328675268,Normal
0.45084023172812565,0.04054962483668299,Normal
0.6434142835375202,-0.4875934017768119,Normal
-0.5760825576939639,-1.1824107334417164,Normal
-0.3428535905657079,-1.3029727571775473,Normal
-0.35610101529969296,1.0933246982400988,Normal
0.6773652952253116,0.5195770444652846,Normal
0.12845441719072123,0.9128979249724691,Normal
1.6890223124615031,-0.0279812887538844,Normal
-0.6986531408960742,-0.09091773649693459,Normal
-1.1233655753183673,3.051738079801328,Normal
-0.4623493044153239,0.001818414510856299,Normal
-0.6106796494197325,-0.20845433478047792,Normal
1.2688865284265531,-0.41369561994835935,Normal
2.910937916367921,-0.7778243433999764,Normal
0.20867190916204287,1.5648546291506256,Normal
0.6751416462804442,0.4900158295848081,Normal
-1.6964821410612914,-0.34720454781700083,Normal
2.706267562919901,0.2894400750945838,Normal
-1.0809687453535393,-0.14833118487211078,Normal
1.1012675185296215,-0.2976577423491032,Normal
-0.8251883828396727,-4.780885604332611,Normal
1.3998286974414222,-0.3588658147666597,Normal
-0.9417528220878228,0.33704581010537454,Normal
1.4936083794222734,1.299612088999653,Normal
-1.3082347058003285,-0.616096744495693,Normal
-0.20851299722416927,-1.3104226268958312,Normal
-0.49828957993538864,-1.4547292377820424,Normal
-1.3175083257863505,-0.11376095348567074,Normal
-1.1671990394490808,-2.3073196652871597,Normal
-2.011613126197512,0.40565851247599527,Normal
0.06935968776119564,0.35044214521099043,Normal
-1.6881401858089007,0.008938744114185508,Normal
0.4026668475136411,-0.2847039658808157,Normal
-1.9775245216206419,-0.3575089434939343,Normal
-0.11080615960223617,0.27785271840930115,Normal
1.5714499429259772,-0.5753517394448211,Normal
-4.876591310774809,-1.055609840428156,Normal
1.0473183981697332,-0.42135645397378246,Normal
1.8406380238431461,0.2394621663620752,Normal
0.5419377826933507,-1.6148135254992342,Normal
-0.7857093634503068,-2.179197115324846,Normal
-1.1802666095163576,0.556909239364266,Normal
-0.7239156382364798,0.14279827840863663,Normal
1.5056715911347185,0.0727676210095962,Normal
1.0323736164640098,-0.6021869397746793,Normal
-0.398791188831718,0.9071430994638745,Normal
1.6060348157183966,1.562306019186458,Normal
-1.1255843090173423,0.5006381961649875,Normal
0.13813461409935213,0.8004846475472741,Normal
0.2158583800624188,1.6138149099700632,Normal
-1.3690159691546102,-1.0003004223999123,Normal
0.1437785662758633,0.598959288875185,Normal
0.325285714116853,1.638907259669065,Normal
